global_trial_id,study,source_run,source_row,word,word_author,word_set,status,reality,category,condition,frame_id,frame_name,speech_act,person,model,model_family,model_tier,prev_pass1_code,prev_adjudicated_code,prev_in_master_600,v4_code,feat_n_words,feat_n_chars,feat_has_fiction_flag,feat_has_non_recog,feat_has_offer,feat_has_honesty,feat_has_substitute,feat_has_speculation,feat_has_desc_signal,feat_has_naturalist_demo,feat_bullets,feat_headers,feat_blockquote,feat_bracketed_placeholder
bestiary_sonnet_pilot::00099::6889ac3738dd,Bestiary,bestiary_sonnet_pilot,99,kinachitalpo,,original,type,type of,animal,type_of_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,112,627,0,1,1,1,0,0,0,0,4,0,0,0
bestiary_sonnet_pilot::00100::9b3a222ff2db,Bestiary,bestiary_sonnet_pilot,100,borthorpunius,,original,neutral,,,neutral,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,79,425,1,1,1,0,0,0,0,0,0,0,0,0
bestiary_sonnet_pilot::00101::710e39d0d4a3,Bestiary,bestiary_sonnet_pilot,101,wertychiops,,original,type,type of,idea,type_of_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,173,925,1,1,1,0,0,0,0,0,4,0,0,0
bestiary_sonnet_pilot::00102::82f37469c6d6,Bestiary,bestiary_sonnet_pilot,102,purtaneolotomous,,original,type,type of,animal,type_of_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,109,619,1,1,1,1,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00103::6c0632df7e9f,Bestiary,bestiary_sonnet_pilot,103,zlippparnsie,,original,imaginary,imaginary,animal,imaginary_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,HYBRID,209,1324,1,0,0,0,0,0,1,0,3,5,0,0
bestiary_sonnet_pilot::00104::4c7bfd90fe2c,Bestiary,bestiary_sonnet_pilot,104,manteoshipuft,,original,type,type of,idea,type_of_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,144,792,1,1,1,0,0,1,0,0,3,0,0,0
bestiary_sonnet_pilot::00105::272fe367291b,Bestiary,bestiary_sonnet_pilot,105,garnawkinsuth,,original,neutral,,,neutral,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,81,452,0,1,1,0,0,1,0,0,3,0,0,0
bestiary_sonnet_pilot::00106::2afa7a4492fb,Bestiary,bestiary_sonnet_pilot,106,manteoshipuft,,original,real,real,object,real_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,84,477,0,1,1,1,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00107::2ede97bec04a,Bestiary,bestiary_sonnet_pilot,107,borthorpunius,,original,imaginary,imaginary,object,imaginary_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DESCRIBE,217,1281,0,0,0,0,0,0,1,0,0,0,0,0
bestiary_sonnet_pilot::00108::5cb52d4df02c,Bestiary,bestiary_sonnet_pilot,108,borthorpunius,,original,imaginary,imaginary,object,imaginary_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,HYBRID,227,1363,1,0,0,0,0,0,1,0,0,0,0,0
bestiary_sonnet_pilot::00109::2c08daadf672,Bestiary,bestiary_sonnet_pilot,109,purtaneolotomous,,original,imaginary,imaginary,idea,imaginary_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,143,801,0,1,0,1,0,0,0,0,6,1,0,0
bestiary_sonnet_pilot::00110::2d14f22c528d,Bestiary,bestiary_sonnet_pilot,110,zlippparnsie,,original,neutral,,,neutral,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,81,470,1,1,1,0,0,1,0,0,3,0,0,0
bestiary_sonnet_pilot::00111::f9b659ef02f2,Bestiary,bestiary_sonnet_pilot,111,wertychiops,,original,real,real,idea,real_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,100,625,0,1,1,0,0,0,0,0,7,0,0,0
bestiary_sonnet_pilot::00112::ec6dd9553d2a,Bestiary,bestiary_sonnet_pilot,112,borthorpunius,,original,real,real,animal,real_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,102,555,1,1,1,1,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00113::94a48e5fe09a,Bestiary,bestiary_sonnet_pilot,113,kinachitalpo,,original,imaginary,imaginary,object,imaginary_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,HYBRID,129,708,1,1,1,1,0,0,1,0,2,1,0,0
bestiary_sonnet_pilot::00114::ca1dc63a0783,Bestiary,bestiary_sonnet_pilot,114,wresanthamulf,,original,type,type of,animal,type_of_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,HYBRID,130,737,1,1,0,1,0,1,0,0,3,1,0,0
bestiary_sonnet_pilot::00115::51cd2ea17041,Bestiary,bestiary_sonnet_pilot,115,manteoshipuft,,original,type,type of,idea,type_of_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,154,827,1,1,1,1,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00116::7956dc4bb222,Bestiary,bestiary_sonnet_pilot,116,purtaneolotomous,,original,real,real,idea,real_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,111,685,0,1,0,1,0,0,0,0,6,0,0,0
bestiary_sonnet_pilot::00117::36e47a600ae6,Bestiary,bestiary_sonnet_pilot,117,halthibinny,,original,real,real,animal,real_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,81,408,0,1,1,1,0,1,0,0,0,0,0,0
bestiary_sonnet_pilot::00118::3017edd97ce3,Bestiary,bestiary_sonnet_pilot,118,garnawkinsuth,,original,type,type of,animal,type_of_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,121,660,1,1,1,1,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00119::1a9bf40e77f3,Bestiary,bestiary_sonnet_pilot,119,halthibinny,,original,real,real,animal,real_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,103,581,0,1,1,1,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00120::61480508d1c1,Bestiary,bestiary_sonnet_pilot,120,wresanthamulf,,original,imaginary,imaginary,object,imaginary_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,HYBRID,230,1355,1,0,0,0,0,0,1,0,0,0,0,0
bestiary_sonnet_pilot::00121::e485caeb91ac,Bestiary,bestiary_sonnet_pilot,121,wresanthamulf,,original,imaginary,imaginary,object,imaginary_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DESCRIBE,214,1243,0,0,0,0,0,0,1,0,0,0,0,0
bestiary_sonnet_pilot::00122::30f8c3bc5513,Bestiary,bestiary_sonnet_pilot,122,garnawkinsuth,,original,neutral,,,neutral,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,86,472,0,1,1,0,0,1,0,0,3,0,0,0
bestiary_sonnet_pilot::00123::59d50cf7566b,Bestiary,bestiary_sonnet_pilot,123,borthorpunius,,original,imaginary,imaginary,object,imaginary_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,HYBRID,229,1372,1,0,1,0,0,0,1,0,0,0,0,0
bestiary_sonnet_pilot::00124::5472ca84cc38,Bestiary,bestiary_sonnet_pilot,124,wresanthamulf,,original,imaginary,imaginary,animal,imaginary_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,HYBRID,214,1380,1,0,0,0,0,0,1,0,3,4,0,0
bestiary_sonnet_pilot::00125::84becb804731,Bestiary,bestiary_sonnet_pilot,125,manteoshipuft,,original,neutral,,,neutral,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,84,493,0,1,1,1,0,0,0,0,4,0,0,0
bestiary_sonnet_pilot::00126::4314866a2f94,Bestiary,bestiary_sonnet_pilot,126,halthibinny,,original,real,real,object,real_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,128,728,0,1,1,1,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00127::5d849896d2b4,Bestiary,bestiary_sonnet_pilot,127,manteoshipuft,,original,real,real,animal,real_animal,,,,,claude-sonnet-4-6,Claude,sonnet,DEFLECT,DEFLECT,1,DEFLECT,87,488,1,1,1,1,0,0,0,0,0,0,0,0
bestiary_sonnet_pilot::00128::762d125c0286,Bestiary,bestiary_sonnet_pilot,128,wertychiops,,original,neutral,,,neutral,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,74,443,1,1,1,0,0,1,0,0,3,0,0,0
bestiary_sonnet_pilot::00129::2fcbbe0b3a5e,Bestiary,bestiary_sonnet_pilot,129,borthorpunius,,original,neutral,,,neutral,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,76,435,0,1,1,0,0,1,0,0,2,0,0,0
bestiary_sonnet_pilot::00130::e761e8513c7b,Bestiary,bestiary_sonnet_pilot,130,zlippparnsie,,original,type,type of,idea,type_of_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,156,891,0,1,1,1,0,0,0,0,6,0,0,0
bestiary_sonnet_pilot::00131::8ee073199272,Bestiary,bestiary_sonnet_pilot,131,purtaneolotomous,,original,real,real,idea,real_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,117,684,0,1,1,1,0,0,0,0,5,0,0,0
bestiary_sonnet_pilot::00132::4496c6d5b7c6,Bestiary,bestiary_sonnet_pilot,132,kinachitalpo,,original,real,real,animal,real_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,78,484,0,1,1,0,0,1,1,0,3,0,0,0
bestiary_sonnet_pilot::00133::459443af043d,Bestiary,bestiary_sonnet_pilot,133,manteoshipuft,,original,imaginary,imaginary,idea,imaginary_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DESCRIBE,182,1255,0,0,0,0,0,0,1,0,4,3,0,0
bestiary_sonnet_pilot::00134::1cddee8b9bc1,Bestiary,bestiary_sonnet_pilot,134,borthorpunius,,original,type,type of,object,type_of_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,126,709,0,1,1,1,0,1,0,0,6,0,0,0
bestiary_sonnet_pilot::00135::7a56256911a4,Bestiary,bestiary_sonnet_pilot,135,kinachitalpo,,original,type,type of,object,type_of_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,106,604,1,1,1,0,0,0,0,0,4,0,0,0
bestiary_sonnet_pilot::00136::94deaeae7ba0,Bestiary,bestiary_sonnet_pilot,136,kinachitalpo,,original,real,real,animal,real_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,87,510,0,1,1,1,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00137::bc22155485f7,Bestiary,bestiary_sonnet_pilot,137,purtaneolotomous,,original,imaginary,imaginary,idea,imaginary_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,HYBRID,211,1464,1,0,0,0,0,0,1,0,7,4,0,0
bestiary_sonnet_pilot::00138::3b2a743c1a11,Bestiary,bestiary_sonnet_pilot,138,purtaneolotomous,,original,imaginary,imaginary,idea,imaginary_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,156,939,1,1,1,0,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00139::411105e13a43,Bestiary,bestiary_sonnet_pilot,139,borthorpunius,,original,neutral,,,neutral,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,88,513,1,1,1,0,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00140::8513c6d306d8,Bestiary,bestiary_sonnet_pilot,140,wresanthamulf,,original,imaginary,imaginary,idea,imaginary_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,HYBRID,165,996,1,0,1,1,0,0,0,0,3,1,0,0
bestiary_sonnet_pilot::00141::416416e886ea,Bestiary,bestiary_sonnet_pilot,141,wertychiops,,original,type,type of,idea,type_of_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,167,914,1,1,1,0,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00142::1aeb9297b655,Bestiary,bestiary_sonnet_pilot,142,wertychiops,,original,imaginary,imaginary,object,imaginary_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,147,818,0,1,1,1,0,0,0,0,2,0,0,0
bestiary_sonnet_pilot::00143::ea9c8500009e,Bestiary,bestiary_sonnet_pilot,143,zlippparnsie,,original,real,real,idea,real_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,85,477,0,1,1,1,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00144::47fbf85e4e7e,Bestiary,bestiary_sonnet_pilot,144,wresanthamulf,,original,neutral,,,neutral,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,76,430,0,1,1,0,0,1,0,0,3,0,0,0
bestiary_sonnet_pilot::00145::fcdc39c68014,Bestiary,bestiary_sonnet_pilot,145,wertychiops,,original,type,type of,animal,type_of_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,124,705,1,1,1,1,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00146::47621595a044,Bestiary,bestiary_sonnet_pilot,146,kinachitalpo,,original,type,type of,object,type_of_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,108,627,0,1,1,0,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00147::85638ae03f62,Bestiary,bestiary_sonnet_pilot,147,garnawkinsuth,,original,neutral,,,neutral,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,78,414,0,1,1,0,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00148::5486747e42d9,Bestiary,bestiary_sonnet_pilot,148,wresanthamulf,,original,imaginary,imaginary,animal,imaginary_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DESCRIBE,210,1405,0,0,0,0,0,0,1,0,3,5,0,0
bestiary_sonnet_pilot::00149::048bac2b0a68,Bestiary,bestiary_sonnet_pilot,149,garnawkinsuth,,original,type,type of,object,type_of_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,HYBRID,140,755,1,1,1,1,0,0,1,0,3,0,0,0
bestiary_sonnet_pilot::00150::392ac61484ce,Bestiary,bestiary_sonnet_pilot,150,zlippparnsie,,original,imaginary,imaginary,animal,imaginary_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,HYBRID,210,1363,1,1,0,0,0,0,1,0,0,5,0,0
bestiary_sonnet_pilot::00151::72f78ea821cb,Bestiary,bestiary_sonnet_pilot,151,borthorpunius,,original,real,real,object,real_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,85,469,0,1,1,1,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00152::4417006221ba,Bestiary,bestiary_sonnet_pilot,152,kinachitalpo,,original,type,type of,idea,type_of_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,131,711,0,1,1,1,0,0,0,0,4,0,0,0
bestiary_sonnet_pilot::00153::cb9eccd097cd,Bestiary,bestiary_sonnet_pilot,153,wresanthamulf,,original,real,real,object,real_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,111,610,0,1,1,1,0,1,0,0,3,0,0,0
bestiary_sonnet_pilot::00154::2b000111ad62,Bestiary,bestiary_sonnet_pilot,154,wresanthamulf,,original,neutral,,,neutral,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,76,445,1,1,1,0,0,1,0,0,3,0,0,0
bestiary_sonnet_pilot::00155::cfadd28d6dfd,Bestiary,bestiary_sonnet_pilot,155,borthorpunius,,original,imaginary,imaginary,animal,imaginary_animal,,,,,claude-sonnet-4-6,Claude,sonnet,DESCRIBE,DESCRIBE,1,DESCRIBE,212,1339,0,1,0,0,0,0,1,0,0,5,0,0
bestiary_sonnet_pilot::00156::b32ea373d6fa,Bestiary,bestiary_sonnet_pilot,156,wresanthamulf,,original,real,real,idea,real_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,83,470,0,1,1,1,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00157::1a6362c86b6b,Bestiary,bestiary_sonnet_pilot,157,kinachitalpo,,original,imaginary,imaginary,animal,imaginary_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,HYBRID,220,1359,1,0,1,0,0,0,1,0,0,1,0,0
bestiary_sonnet_pilot::00158::67bcae4e59ba,Bestiary,bestiary_sonnet_pilot,158,purtaneolotomous,,original,type,type of,animal,type_of_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,96,578,0,1,1,1,0,1,0,0,3,0,0,0
bestiary_sonnet_pilot::00159::55fdfd084fae,Bestiary,bestiary_sonnet_pilot,159,purtaneolotomous,,original,imaginary,imaginary,object,imaginary_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,HYBRID,210,1289,1,0,1,0,0,0,1,0,0,0,0,0
bestiary_sonnet_pilot::00160::cc4880296388,Bestiary,bestiary_sonnet_pilot,160,garnawkinsuth,,original,imaginary,imaginary,idea,imaginary_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,102,609,0,1,1,1,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00161::c262aa5bb477,Bestiary,bestiary_sonnet_pilot,161,halthibinny,,original,type,type of,animal,type_of_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,165,872,1,1,1,0,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00162::82711cd3f0de,Bestiary,bestiary_sonnet_pilot,162,kinachitalpo,,original,type,type of,idea,type_of_idea,,,,,claude-sonnet-4-6,Claude,sonnet,DEFLECT,DEFLECT,1,DEFLECT,128,695,0,1,1,0,0,0,0,0,4,0,0,0
bestiary_sonnet_pilot::00163::9d914af4a2f7,Bestiary,bestiary_sonnet_pilot,163,halthibinny,,original,imaginary,imaginary,idea,imaginary_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,HYBRID,204,1327,1,0,0,0,0,0,1,0,3,5,0,0
bestiary_sonnet_pilot::00164::f0e54467d887,Bestiary,bestiary_sonnet_pilot,164,garnawkinsuth,,original,real,real,idea,real_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,106,612,0,1,1,1,0,1,0,0,3,0,0,0
bestiary_sonnet_pilot::00165::a5faeb4447db,Bestiary,bestiary_sonnet_pilot,165,borthorpunius,,original,imaginary,imaginary,object,imaginary_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,HYBRID,212,1320,1,0,0,0,0,0,1,0,4,5,0,0
bestiary_sonnet_pilot::00166::6e966d4a2cde,Bestiary,bestiary_sonnet_pilot,166,garnawkinsuth,,original,imaginary,imaginary,idea,imaginary_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,HYBRID,136,705,1,1,1,0,0,0,1,0,3,0,0,0
bestiary_sonnet_pilot::00167::5eb566db5c66,Bestiary,bestiary_sonnet_pilot,167,halthibinny,,original,imaginary,imaginary,object,imaginary_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DESCRIBE,216,1262,0,0,0,0,0,0,1,0,0,1,0,0
bestiary_sonnet_pilot::00168::66732a88bfb5,Bestiary,bestiary_sonnet_pilot,168,wresanthamulf,,original,imaginary,imaginary,object,imaginary_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,HYBRID,219,1276,1,0,0,0,0,0,1,0,0,0,0,0
bestiary_sonnet_pilot::00169::2c3c085d71c9,Bestiary,bestiary_sonnet_pilot,169,wertychiops,,original,type,type of,idea,type_of_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,137,765,0,1,0,1,0,0,0,0,6,0,0,0
bestiary_sonnet_pilot::00170::04ab92efb662,Bestiary,bestiary_sonnet_pilot,170,wresanthamulf,,original,type,type of,animal,type_of_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,HYBRID,141,845,1,1,0,1,0,0,0,0,6,0,0,0
bestiary_sonnet_pilot::00171::ca3334c04be6,Bestiary,bestiary_sonnet_pilot,171,wresanthamulf,,original,type,type of,animal,type_of_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,138,786,1,1,1,1,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00172::9203252293ab,Bestiary,bestiary_sonnet_pilot,172,kinachitalpo,,original,real,real,object,real_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,91,533,0,1,1,0,0,0,0,0,4,0,0,0
bestiary_sonnet_pilot::00173::2bd20fe47a73,Bestiary,bestiary_sonnet_pilot,173,halthibinny,,original,real,real,animal,real_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,101,580,1,1,1,1,0,0,0,0,0,0,0,0
bestiary_sonnet_pilot::00174::e7fe756ee4bb,Bestiary,bestiary_sonnet_pilot,174,halthibinny,,original,real,real,idea,real_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,89,526,0,1,1,1,0,0,0,0,0,0,0,0
bestiary_sonnet_pilot::00175::1974e2a512cd,Bestiary,bestiary_sonnet_pilot,175,zlippparnsie,,original,real,real,idea,real_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,95,531,0,1,1,1,0,0,0,0,2,0,0,0
bestiary_sonnet_pilot::00176::4581d944fdb8,Bestiary,bestiary_sonnet_pilot,176,zlippparnsie,,original,real,real,idea,real_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,90,513,0,1,1,1,0,0,0,0,0,0,0,0
bestiary_sonnet_pilot::00177::340fd29af39a,Bestiary,bestiary_sonnet_pilot,177,kinachitalpo,,original,imaginary,imaginary,animal,imaginary_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,158,832,1,1,1,0,0,0,0,0,2,0,0,0
bestiary_sonnet_pilot::00178::fcf594fe9342,Bestiary,bestiary_sonnet_pilot,178,wresanthamulf,,original,type,type of,object,type_of_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,123,692,1,1,1,1,0,1,0,0,3,0,0,0
bestiary_sonnet_pilot::00179::88f4ef89cba5,Bestiary,bestiary_sonnet_pilot,179,wertychiops,,original,real,real,idea,real_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,106,601,0,1,1,0,1,1,0,0,3,0,0,0
bestiary_sonnet_pilot::00180::8863cabf9cb3,Bestiary,bestiary_sonnet_pilot,180,purtaneolotomous,,original,type,type of,idea,type_of_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,102,536,1,1,1,1,0,0,0,0,0,0,0,0
bestiary_sonnet_pilot::00181::ea8f66fb48ab,Bestiary,bestiary_sonnet_pilot,181,borthorpunius,,original,real,real,idea,real_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,101,624,0,1,1,1,0,0,0,0,2,0,0,0
bestiary_sonnet_pilot::00182::918b1cddf231,Bestiary,bestiary_sonnet_pilot,182,zlippparnsie,,original,type,type of,object,type_of_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,122,663,1,1,1,0,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00183::096ea843b91c,Bestiary,bestiary_sonnet_pilot,183,purtaneolotomous,,original,type,type of,animal,type_of_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,126,711,1,1,1,1,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00184::b0c0ebe03242,Bestiary,bestiary_sonnet_pilot,184,purtaneolotomous,,original,real,real,animal,real_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,86,464,0,1,1,1,1,1,0,0,0,0,0,0
bestiary_sonnet_pilot::00185::38a4acf69329,Bestiary,bestiary_sonnet_pilot,185,zlippparnsie,,original,type,type of,object,type_of_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,141,770,1,1,1,1,1,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00186::2d08fa938bec,Bestiary,bestiary_sonnet_pilot,186,garnawkinsuth,,original,imaginary,imaginary,animal,imaginary_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DESCRIBE,200,1300,0,0,0,0,0,0,1,0,0,4,0,0
bestiary_sonnet_pilot::00187::af85e126630d,Bestiary,bestiary_sonnet_pilot,187,manteoshipuft,,original,type,type of,animal,type_of_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,109,617,1,1,1,1,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00188::77bd53b44c94,Bestiary,bestiary_sonnet_pilot,188,zlippparnsie,,original,imaginary,imaginary,idea,imaginary_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,HYBRID,150,847,1,0,1,1,0,0,0,0,3,1,0,0
bestiary_sonnet_pilot::00189::ea558da60240,Bestiary,bestiary_sonnet_pilot,189,wresanthamulf,,original,imaginary,imaginary,animal,imaginary_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DESCRIBE,218,1417,0,1,0,0,0,0,1,0,0,5,0,0
bestiary_sonnet_pilot::00190::0b1a62fdf4c9,Bestiary,bestiary_sonnet_pilot,190,borthorpunius,,original,real,real,idea,real_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,94,552,0,1,1,1,0,0,0,0,6,0,0,0
bestiary_sonnet_pilot::00191::3b988dd61237,Bestiary,bestiary_sonnet_pilot,191,wresanthamulf,,original,imaginary,imaginary,animal,imaginary_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,HYBRID,200,1245,1,0,0,0,0,0,1,0,0,5,0,0
bestiary_sonnet_pilot::00192::ec0697eed710,Bestiary,bestiary_sonnet_pilot,192,garnawkinsuth,,original,type,type of,object,type_of_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,182,1031,1,1,1,1,0,1,0,0,3,0,0,0
bestiary_sonnet_pilot::00193::238ea6a5a196,Bestiary,bestiary_sonnet_pilot,193,zlippparnsie,,original,type,type of,idea,type_of_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,135,758,0,1,1,0,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00194::bb841190fa43,Bestiary,bestiary_sonnet_pilot,194,halthibinny,,original,real,real,idea,real_idea,,,,,claude-sonnet-4-6,Claude,sonnet,DEFLECT,DEFLECT,1,DEFLECT,97,558,0,1,1,1,0,0,0,0,7,0,0,0
bestiary_sonnet_pilot::00195::0a6e9acde882,Bestiary,bestiary_sonnet_pilot,195,purtaneolotomous,,original,type,type of,animal,type_of_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,96,576,0,1,1,1,0,1,0,0,3,0,0,0
bestiary_sonnet_pilot::00196::19e7a9ab902a,Bestiary,bestiary_sonnet_pilot,196,manteoshipuft,,original,real,real,object,real_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,87,515,0,1,1,1,0,1,0,0,3,0,0,0
bestiary_sonnet_pilot::00197::a5476c523f9d,Bestiary,bestiary_sonnet_pilot,197,purtaneolotomous,,original,real,real,object,real_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,83,501,0,1,1,1,0,0,0,0,0,0,0,0
bestiary_sonnet_pilot::00198::4469e4a834c6,Bestiary,bestiary_sonnet_pilot,198,wresanthamulf,,original,imaginary,imaginary,object,imaginary_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,HYBRID,208,1263,1,0,0,0,0,0,1,0,0,0,0,0
