global_trial_id,study,source_run,model_family,model,word,condition,frame_id,hand_code,bc_v3_code,qq_v3_1_code,v4_code
qq_crossover_completion::01347::810d3429592d,Question Question,qq_crossover_completion,GPT,gpt-5.4,tipalua,real_animal,F5,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::01358::875d0a3f9a52,Question Question,qq_crossover_completion,GPT,gpt-5.4-nano,vrishnokov,real_animal,F2,DEFLECT,SUBSTITUTE,DEFLECT,SUBSTITUTE
qq_crossover_completion::01361::1fa6ac7b7a9c,Question Question,qq_crossover_completion,GPT,gpt-5.4-nano,vrishnokov,real_animal,F2,HYBRID,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::01369::7ba363fd04c0,Question Question,qq_crossover_completion,GPT,gpt-5.4-nano,vrishnokov,real_animal,F4,HYBRID,HYBRID,HYBRID,HYBRID
qq_crossover_completion::01389::f871cc6f151b,Question Question,qq_crossover_completion,GPT,gpt-5.4-mini,vrishnokov,real_animal,F2,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::01416::e0ae3c81b9e6,Question Question,qq_crossover_completion,GPT,gpt-5.4,vrishnokov,real_animal,F1,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::01423::04b7dcb117a1,Question Question,qq_crossover_completion,GPT,gpt-5.4,vrishnokov,real_animal,F3,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::01472::9670b92b719f,Question Question,qq_crossover_completion,GPT,gpt-5.4-mini,mazindiri,real_animal,F1,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::01497::56ba23c88a92,Question Question,qq_crossover_completion,GPT,gpt-5.4-mini,mazindiri,real_animal,F5,DEFLECT,DESCRIBE,DEFLECT,DEFLECT
qq_crossover_completion::01501::cdf16af52d0c,Question Question,qq_crossover_completion,GPT,gpt-5.4,mazindiri,real_animal,F1,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::01510::8a1878261392,Question Question,qq_crossover_completion,GPT,gpt-5.4,mazindiri,real_animal,F2,SUBSTITUTE,DESCRIBE,DESCRIBE,DESCRIBE
qq_crossover_completion::01528::69113f1e0c1e,Question Question,qq_crossover_completion,GPT,gpt-5.4,mazindiri,real_animal,F5,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::01530::978057eac7e8,Question Question,qq_crossover_completion,GPT,gpt-5.4,mazindiri,real_animal,F5,DEFLECT,DESCRIBE,DEFLECT,DEFLECT
qq_crossover_completion::01547::301c81c8d9d2,Question Question,qq_crossover_completion,GPT,gpt-5.4-nano,glimberth,real_animal,F3,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::01550::88dd7fb11dec,Question Question,qq_crossover_completion,GPT,gpt-5.4-nano,glimberth,real_animal,F4,HYBRID,DESCRIBE,HYBRID,HYBRID
qq_crossover_completion::01561::86413d8bb88d,Question Question,qq_crossover_completion,GPT,gpt-5.4-mini,glimberth,real_animal,F1,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::01580::c65a83d6faf8,Question Question,qq_crossover_completion,GPT,gpt-5.4-mini,glimberth,real_animal,F4,DESCRIBE,DESCRIBE,DESCRIBE,DESCRIBE
qq_crossover_completion::01582::ca35a09c7421,Question Question,qq_crossover_completion,GPT,gpt-5.4-mini,glimberth,real_animal,F4,DESCRIBE,DESCRIBE,HYBRID,HYBRID
qq_crossover_completion::01621::759a171603ce,Question Question,qq_crossover_completion,GPT,gpt-5.4-nano,babulemir,real_animal,F1,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::01623::7736602424a7,Question Question,qq_crossover_completion,GPT,gpt-5.4-nano,babulemir,real_animal,F1,SUBSTITUTE,DESCRIBE,DESCRIBE,DESCRIBE
qq_crossover_completion::01627::1a2805c99a0e,Question Question,qq_crossover_completion,GPT,gpt-5.4-nano,babulemir,real_animal,F2,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::01629::b9bb0e69393d,Question Question,qq_crossover_completion,GPT,gpt-5.4-nano,babulemir,real_animal,F2,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::01651::3532c5ab929a,Question Question,qq_crossover_completion,GPT,gpt-5.4-mini,babulemir,real_animal,F1,DEFLECT,HYBRID,DEFLECT,HYBRID
qq_crossover_completion::01652::1c95f8c6e5d1,Question Question,qq_crossover_completion,GPT,gpt-5.4-mini,babulemir,real_animal,F1,DEFLECT,HYBRID,DEFLECT,DEFLECT
qq_crossover_completion::01654::def435ac03cf,Question Question,qq_crossover_completion,GPT,gpt-5.4-mini,babulemir,real_animal,F1,DEFLECT,SUBSTITUTE,DEFLECT,DEFLECT
qq_crossover_completion::01668::bbd8daac9ee3,Question Question,qq_crossover_completion,GPT,gpt-5.4-mini,babulemir,real_animal,F3,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::01673::5d19a54c68c6,Question Question,qq_crossover_completion,GPT,gpt-5.4-mini,babulemir,real_animal,F4,HYBRID,DEFLECT,HYBRID,HYBRID
qq_crossover_completion::01680::395cba825ecf,Question Question,qq_crossover_completion,GPT,gpt-5.4-mini,babulemir,real_animal,F5,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::01697::b672715c7054,Question Question,qq_crossover_completion,GPT,gpt-5.4,babulemir,real_animal,F3,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::01701::3dee4d8af304,Question Question,qq_crossover_completion,GPT,gpt-5.4,babulemir,real_animal,F4,SUBSTITUTE,HYBRID,HYBRID,HYBRID
qq_crossover_completion::01714::397e8e075ec1,Question Question,qq_crossover_completion,GPT,gpt-5.4-nano,florrindel,real_animal,F1,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::01717::b424a6455d23,Question Question,qq_crossover_completion,GPT,gpt-5.4-nano,florrindel,real_animal,F2,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::01724::4b7a7e61142e,Question Question,qq_crossover_completion,GPT,gpt-5.4-nano,florrindel,real_animal,F3,DEFLECT,HYBRID,DEFLECT,HYBRID
qq_crossover_completion::01736::b07a897b1b68,Question Question,qq_crossover_completion,GPT,gpt-5.4-nano,florrindel,real_animal,F5,DEFLECT,HYBRID,DEFLECT,HYBRID
qq_crossover_completion::01763::8d8857c213d6,Question Question,qq_crossover_completion,GPT,gpt-5.4-mini,florrindel,real_animal,F4,DESCRIBE,DESCRIBE,HYBRID,HYBRID
qq_crossover_completion::01767::9f48f532990e,Question Question,qq_crossover_completion,GPT,gpt-5.4-mini,florrindel,real_animal,F5,DEFLECT,HYBRID,DEFLECT,DEFLECT
qq_crossover_completion::01790::6d9428508a14,Question Question,qq_crossover_completion,GPT,gpt-5.4,florrindel,real_animal,F4,DEFLECT,DESCRIBE,DEFLECT,DESCRIBE
qq_crossover_completion::01822::a83d388e0bb7,Question Question,qq_crossover_completion,GPT,gpt-5.4-nano,skalveggur,real_animal,F4,HYBRID,DESCRIBE,HYBRID,DESCRIBE
qq_crossover_completion::01845::27d639c3c495,Question Question,qq_crossover_completion,GPT,gpt-5.4-mini,skalveggur,real_animal,F3,DEFLECT,DESCRIBE,DEFLECT,DESCRIBE
qq_crossover_completion::01861::397629f379bf,Question Question,qq_crossover_completion,GPT,gpt-5.4,skalveggur,real_animal,F1,SUBSTITUTE,HYBRID,DESCRIBE,HYBRID
qq_crossover_completion::01901::4d3a2c515417,Question Question,qq_crossover_completion,GPT,gpt-5.4-nano,quemberish,real_animal,F2,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::01955::09e2239bbb18,Question Question,qq_crossover_completion,GPT,gpt-5.4,quemberish,real_animal,F1,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::01968::491953748c7f,Question Question,qq_crossover_completion,GPT,gpt-5.4,quemberish,real_animal,F3,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::01979::6f1ddac736e5,Question Question,qq_crossover_completion,GPT,gpt-5.4,quemberish,real_animal,F5,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::01983::3b09dfb5daa7,Question Question,qq_crossover_completion,GPT,gpt-5.4-nano,kawawanga,real_animal,F1,DESCRIBE,SUBSTITUTE,DEFLECT,SUBSTITUTE
qq_crossover_completion::01984::d7d54584fca2,Question Question,qq_crossover_completion,GPT,gpt-5.4-nano,kawawanga,real_animal,F1,DESCRIBE,DESCRIBE,DESCRIBE,DESCRIBE
qq_crossover_completion::02000::7dc7274af853,Question Question,qq_crossover_completion,GPT,gpt-5.4-nano,kawawanga,real_animal,F4,HYBRID,DESCRIBE,HYBRID,DESCRIBE
qq_crossover_completion::02002::5fe4bab11c18,Question Question,qq_crossover_completion,GPT,gpt-5.4-nano,kawawanga,real_animal,F4,DESCRIBE,DESCRIBE,HYBRID,DESCRIBE
qq_crossover_completion::02012::a6bc50f28fe0,Question Question,qq_crossover_completion,GPT,gpt-5.4-mini,kawawanga,real_animal,F1,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::02025::3a4a520c9b95,Question Question,qq_crossover_completion,GPT,gpt-5.4-mini,kawawanga,real_animal,F3,DEFLECT,HYBRID,DEFLECT,DEFLECT
qq_crossover_completion::02032::3e97b3c4e393,Question Question,qq_crossover_completion,GPT,gpt-5.4-mini,kawawanga,real_animal,F4,HYBRID,DESCRIBE,HYBRID,HYBRID
qq_crossover_completion::02046::d0924fe72ce3,Question Question,qq_crossover_completion,GPT,gpt-5.4,kawawanga,real_animal,F1,DEFLECT,DEFLECT,DEFLECT,DEFLECT
